거래일시,카드사,카드번호,승인번호,거래구분,공급가액,부가세,합계,할부
2025-07-01 12:04:40,롯데,4280-89**-****-1266,40936556,승인,45455,4545,50000,00
2025-07-01 14:24:20,신한,5563-14**-****-3874,95117301,승인,45455,4545,50000,00
2025-07-01 15:35:11,하나,9480-53**-****-6402,12794890,승인,16364,1636,18000,00
2025-07-01 17:39:16,KB국민,4569-32**-****-5718,48155254,승인,4545,455,5000,00
2025-07-01 18:14:15,신한,4563-77**-****-2679,61170366,승인,10909,1091,12000,00
2025-07-01 19:05:07,KB국민,4569-11**-****-5488,92233671,승인,54545,5455,60000,06
2025-07-01 19:32:47,신한,9411-48**-****-4302,79443222,승인,40909,4091,45000,00
2025-07-01 19:32:58,KB국민,5370-13**-****-2156,96302571,승인,40909,4091,45000,00
2025-07-01 20:18:06,KB국민,9420-34**-****-2064,72741164,승인,45455,4545,50000,00
2025-07-01 20:19:08,현대,4214-58**-****-1036,66994196,승인,45455,4545,50000,00
2025-07-01 20:36:22,신한,4563-82**-****-2528,43560920,승인,40909,4091,45000,00
2025-07-01 22:15:30,현대,6011-86**-****-7937,33255779,승인,50000,5000,55000,00
2025-07-02 13:25:30,KB국민,9420-10**-****-6337,97593071,승인,13636,1364,15000,00
2025-07-02 15:13:20,삼성,9430-15**-****-6376,44710619,승인,45455,4545,50000,00
2025-07-02 16:34:46,KB국민,5370-59**-****-2571,75953891,승인,22727,2273,25000,00
2025-07-02 17:51:35,신한,4563-80**-****-3234,78271020,승인,54545,5455,60000,06
2025-07-02 18:27:27,KB국민,4569-12**-****-8487,64839082,승인,50000,5000,55000,00
2025-07-02 19:29:44,BC,4556-20**-****-1843,45012338,승인,36364,3636,40000,00
2025-07-02 19:56:58,BC,9460-87**-****-7994,66633094,승인,50000,5000,55000,00
2025-07-02 19:58:05,삼성,9410-43**-****-9578,70133687,승인,6364,636,7000,00
2025-07-02 20:01:36,삼성,5765-89**-****-9569,60092419,승인,45455,4545,50000,00
2025-07-02 22:13:59,하나,5320-95**-****-7585,60639183,승인,45455,4545,50000,00
2025-07-03 12:05:54,KB국민,9420-86**-****-7182,54756717,승인,7273,727,8000,00
2025-07-03 13:51:39,삼성,9430-57**-****-9252,29787684,승인,9091,909,10000,00
2025-07-03 16:18:13,신한,5563-41**-****-7185,41222956,승인,27273,2727,30000,00
2025-07-03 16:26:26,롯데,5284-15**-****-6093,28215281,승인,45455,4545,50000,00
2025-07-03 18:55:45,KB국민,4569-75**-****-5929,19575742,승인,50000,5000,55000,00
2025-07-03 18:57:21,삼성,9410-17**-****-6413,42308550,승인,50000,5000,55000,00
2025-07-03 19:48:48,KB국민,4569-62**-****-5005,85066320,승인,40909,4091,45000,00
2025-07-03 20:47:57,NH,4547-70**-****-2181,82082891,승인,45455,4545,50000,00
2025-07-03 21:24:20,삼성,9410-37**-****-7921,44054988,승인,16364,1636,18000,00
2025-07-03 21:42:24,신한,4563-12**-****-4616,21352153,승인,40909,4091,45000,00
2025-07-03 21:43:11,신한,9411-88**-****-7028,95853878,승인,40909,4091,45000,00
2025-07-03 21:57:45,KB국민,9420-70**-****-7161,16546154,승인,18182,1818,20000,00
2025-07-03 22:36:33,삼성,9430-12**-****-6311,96666133,승인,45455,4545,50000,00
2025-07-04 11:02:41,KB국민,4569-62**-****-1548,60009613,승인,36364,3636,40000,00
2025-07-04 15:09:01,KB국민,4569-54**-****-8293,36806132,승인,72727,7273,80000,00
2025-07-04 16:04:20,롯데,9450-89**-****-1973,88968417,승인,72727,7273,80000,00
2025-07-04 17:46:32,신한,4563-53**-****-5315,42771427,승인,7273,727,8000,00
2025-07-04 17:59:05,현대,6011-75**-****-7690,75345348,승인,22727,2273,25000,00
2025-07-04 18:51:21,신한,4563-35**-****-3953,27466246,승인,16364,1636,18000,00
2025-07-04 19:18:53,삼성,9410-68**-****-8309,44057736,승인,59091,5909,65000,00
2025-07-04 19:28:50,KB국민,5370-49**-****-6111,73133849,승인,10909,1091,12000,00
2025-07-04 19:53:20,삼성,9410-74**-****-6214,38861700,승인,6364,636,7000,00
2025-07-04 20:36:47,삼성,5765-49**-****-5022,88505869,승인,6364,636,7000,00
2025-07-04 20:56:28,신한,4563-32**-****-8012,65495867,승인,54545,5455,60000,00
2025-07-04 21:24:15,KB국민,5370-88**-****-9346,84392590,승인,63636,6364,70000,00
2025-07-04 21:27:02,BC,9460-69**-****-5263,13879315,승인,4545,455,5000,00
2025-07-04 21:38:31,신한,4563-97**-****-5466,48500935,승인,72727,7273,80000,00
2025-07-04 21:55:01,KB국민,9420-46**-****-8787,13358421,승인,50000,5000,55000,00
2025-07-04 22:12:14,KB국민,4569-67**-****-1783,39506538,승인,59091,5909,65000,00
2025-07-04 22:42:23,삼성,5765-82**-****-9222,89399096,승인,16364,1636,18000,00
2025-07-05 10:23:45,신한,5563-12**-****-7142,80699733,승인,45455,4545,50000,00
2025-07-05 12:03:51,신한,4563-78**-****-8224,21804569,승인,10909,1091,12000,00
2025-07-05 15:05:21,신한,9411-51**-****-2028,39991893,승인,13636,1364,15000,00
2025-07-05 15:54:06,신한,5563-80**-****-2502,15509949,승인,27273,2727,30000,00
2025-07-05 16:16:18,삼성,5765-38**-****-3727,77719328,승인,40909,4091,45000,00
2025-07-05 16:39:59,현대,4214-53**-****-6371,93566347,승인,59091,5909,65000,00
2025-07-05 16:51:33,신한,4563-37**-****-3913,82214095,승인,6364,636,7000,00
2025-07-05 17:37:26,현대,4214-28**-****-9971,92424462,승인,63636,6364,70000,00
2025-07-05 17:58:09,신한,4563-37**-****-2101,21843295,승인,40909,4091,45000,00
2025-07-05 18:09:30,신한,9411-61**-****-5845,21827410,승인,9091,909,10000,00
2025-07-05 18:14:53,하나,5320-62**-****-7656,51620084,승인,59091,5909,65000,00
2025-07-05 18:24:02,KB국민,5370-80**-****-4493,89293253,승인,54545,5455,60000,00
2025-07-05 18:58:18,신한,4563-89**-****-4964,81810500,승인,36364,3636,40000,00
2025-07-05 19:00:09,KB국민,4569-78**-****-6214,20540762,승인,59091,5909,65000,00
2025-07-05 19:04:17,현대,9440-83**-****-3956,34955882,승인,45455,4545,50000,00
2025-07-05 19:06:57,현대,6011-56**-****-7672,92397790,승인,4545,455,5000,00
2025-07-05 19:12:34,BC,4556-43**-****-4097,27063807,승인,6364,636,7000,00
2025-07-05 19:15:48,BC,6243-32**-****-2664,18497890,승인,4545,455,5000,00
2025-07-05 19:52:11,NH,9470-83**-****-7061,72184453,승인,10909,1091,12000,00
2025-07-05 20:03:51,현대,9440-80**-****-3798,60346159,승인,54545,5455,60000,00
2025-07-05 20:16:29,삼성,9430-10**-****-3100,35229926,승인,59091,5909,65000,00
2025-07-05 21:55:31,신한,9411-19**-****-7004,77844716,승인,72727,7273,80000,00
2025-07-06 10:55:05,KB국민,4569-14**-****-4346,22585375,승인,59091,5909,65000,00
2025-07-06 11:19:43,NH,5765-12**-****-2687,66284339,승인,40909,4091,45000,00
2025-07-06 12:21:07,BC,6243-41**-****-6286,85177965,승인,10909,1091,12000,00
2025-07-06 13:01:02,NH,4547-26**-****-9082,44103198,승인,72727,7273,80000,00
2025-07-06 13:52:32,삼성,9430-91**-****-6830,63970081,승인,45455,4545,50000,00
2025-07-06 14:45:36,신한,5563-43**-****-2999,71686661,승인,10909,1091,12000,00
2025-07-06 14:45:51,신한,5563-28**-****-1377,94792346,승인,36364,3636,40000,00
2025-07-06 14:50:24,하나,5320-73**-****-5439,86898062,승인,63636,6364,70000,03
2025-07-06 14:57:10,롯데,4280-94**-****-9762,34906958,승인,13636,1364,15000,00
2025-07-06 16:29:26,신한,4563-25**-****-5973,84942046,승인,63636,6364,70000,00
2025-07-06 17:03:26,NH,5765-21**-****-1377,23111315,승인,45455,4545,50000,00
2025-07-06 17:22:54,NH,4547-15**-****-6588,87788812,승인,54545,5455,60000,00
2025-07-06 17:40:33,BC,4556-98**-****-7225,98695038,승인,16364,1636,18000,00
2025-07-06 18:56:05,KB국민,9420-82**-****-1922,54477224,승인,16364,1636,18000,00
2025-07-06 19:08:42,KB국민,9420-75**-****-5191,79399674,승인,16364,1636,18000,00
2025-07-06 19:28:57,롯데,4280-37**-****-1252,78308735,승인,6364,636,7000,00
2025-07-06 20:10:33,현대,9440-77**-****-2815,39304265,승인,7273,727,8000,00
2025-07-06 20:11:38,삼성,5765-53**-****-5372,30495168,승인,40909,4091,45000,00
2025-07-06 20:35:29,삼성,9430-47**-****-2447,54919602,승인,40909,4091,45000,00
2025-07-06 20:40:59,KB국민,9420-16**-****-8468,37009538,승인,59091,5909,65000,00
2025-07-06 20:45:05,삼성,5765-27**-****-4774,98858674,승인,36364,3636,40000,00
2025-07-06 20:46:03,신한,4563-81**-****-3099,42127494,승인,13636,1364,15000,00
2025-07-06 20:55:12,KB국민,4569-85**-****-8896,47190954,승인,22727,2273,25000,00
2025-07-06 21:21:40,KB국민,9420-77**-****-9063,78271070,승인,59091,5909,65000,00
2025-07-06 21:28:46,신한,5563-19**-****-4893,37649333,승인,63636,6364,70000,00
2025-07-06 21:56:53,삼성,5765-61**-****-3023,81879932,승인,45455,4545,50000,00
2025-07-06 22:25:01,삼성,9410-43**-****-3980,11717144,승인,63636,6364,70000,00
2025-07-06 22:58:44,하나,5320-12**-****-2528,17901857,승인,63636,6364,70000,00
2025-07-07 11:57:32,신한,4563-72**-****-7920,64962725,승인,45455,4545,50000,00
2025-07-07 12:30:20,현대,6011-86**-****-6402,94356947,승인,36364,3636,40000,00
2025-07-07 13:32:44,KB국민,4569-21**-****-5529,18639596,승인,45455,4545,50000,00
2025-07-07 16:17:39,신한,4563-55**-****-2178,96077332,승인,40909,4091,45000,00
2025-07-07 17:56:07,KB국민,4569-11**-****-4892,16686777,승인,54545,5455,60000,00
2025-07-07 18:13:22,BC,9460-60**-****-2806,35725680,승인,22727,2273,25000,00
2025-07-07 19:18:33,현대,9440-66**-****-8021,53383268,승인,50000,5000,55000,00
2025-07-07 19:32:01,하나,5320-71**-****-4584,46077835,승인,54545,5455,60000,00
2025-07-07 20:05:48,KB국민,9420-32**-****-3543,47685903,승인,13636,1364,15000,00
2025-07-07 20:36:20,KB국민,5370-91**-****-6855,36932949,승인,54545,5455,60000,00
2025-07-07 20:53:47,롯데,4280-64**-****-9077,44517026,승인,36364,3636,40000,00
2025-07-08 12:35:39,BC,4556-95**-****-2346,85507745,승인,4545,455,5000,00
2025-07-08 12:54:21,KB국민,5370-77**-****-7139,63570579,승인,31818,3182,35000,00
2025-07-08 15:38:23,KB국민,9420-46**-****-5374,63072911,승인,16364,1636,18000,00
2025-07-08 17:03:36,롯데,4280-20**-****-1807,95062950,승인,54545,5455,60000,00
2025-07-08 17:40:59,BC,4556-31**-****-1697,21474449,승인,40909,4091,45000,00
2025-07-08 17:47:31,NH,4547-44**-****-5279,65945823,승인,36364,3636,40000,00
2025-07-08 19:06:38,삼성,9430-57**-****-7138,19196824,승인,22727,2273,25000,00
2025-07-08 20:50:47,신한,5563-71**-****-3742,61213512,승인,40909,4091,45000,00
2025-07-08 21:02:17,롯데,9450-80**-****-5915,10672170,승인,36364,3636,40000,00
2025-07-08 21:22:15,삼성,5765-72**-****-8166,45879550,승인,54545,5455,60000,00
2025-07-08 21:22:20,KB국민,5370-68**-****-9144,55658737,승인,40909,4091,45000,00
2025-07-08 21:35:08,NH,4547-63**-****-3988,44872666,승인,36364,3636,40000,00
2025-07-08 21:52:25,KB국민,5370-36**-****-6451,63027777,승인,40909,4091,45000,00
2025-07-08 21:54:50,현대,6011-54**-****-9695,64863915,승인,45455,4545,50000,03
2025-07-09 12:19:38,신한,5563-64**-****-2643,46989417,승인,31818,3182,35000,00
2025-07-09 13:57:42,현대,4214-32**-****-3187,57298006,승인,10909,1091,12000,00
2025-07-09 16:19:46,신한,9411-38**-****-6012,67969895,승인,45455,4545,50000,00
2025-07-09 16:23:37,KB국민,5370-24**-****-1782,26518086,승인,40909,4091,45000,00
2025-07-09 18:28:28,신한,5563-71**-****-1601,12515515,승인,50000,5000,55000,00
2025-07-09 18:42:31,신한,4563-28**-****-3862,10358749,승인,36364,3636,40000,00
2025-07-09 19:11:33,KB국민,9420-94**-****-6510,86553029,승인,40909,4091,45000,00
2025-07-09 19:46:40,신한,4563-52**-****-9748,97067214,승인,18182,1818,20000,00
2025-07-09 20:17:49,BC,6243-48**-****-4948,25106648,승인,54545,5455,60000,06
2025-07-09 21:29:32,KB국민,5370-53**-****-4657,46287573,승인,13636,1364,15000,00
2025-07-09 22:41:16,KB국민,4569-40**-****-5306,99014851,승인,50000,5000,55000,00
2025-07-10 12:29:01,현대,4214-12**-****-2651,20446579,승인,9091,909,10000,00
2025-07-10 13:12:26,신한,5563-66**-****-5947,10252457,승인,31818,3182,35000,00
2025-07-10 14:33:20,현대,4214-24**-****-3557,59011649,승인,13636,1364,15000,00
2025-07-10 15:31:42,KB국민,9420-47**-****-5023,26708168,승인,45455,4545,50000,00
2025-07-10 16:29:06,KB국민,9420-91**-****-8284,22887049,승인,36364,3636,40000,00
2025-07-10 18:39:43,현대,9440-66**-****-2718,14733307,승인,4545,455,5000,00
2025-07-10 18:45:20,신한,4563-57**-****-5643,64012161,승인,54545,5455,60000,03
2025-07-10 18:49:15,롯데,4280-66**-****-7950,63929252,승인,22727,2273,25000,00
2025-07-10 19:09:15,KB국민,4569-80**-****-6726,12369338,승인,40909,4091,45000,00
2025-07-10 20:43:47,롯데,5284-72**-****-5938,58603644,승인,54545,5455,60000,00
2025-07-10 21:06:41,KB국민,9420-90**-****-5300,95936261,승인,50000,5000,55000,00
2025-07-10 21:29:36,KB국민,4569-65**-****-9896,90179314,승인,10909,1091,12000,00
2025-07-11 11:03:29,삼성,9430-37**-****-2398,40935029,승인,45455,4545,50000,00
2025-07-11 12:40:42,신한,4563-23**-****-2353,88595333,승인,45455,4545,50000,00
2025-07-11 13:24:58,신한,9411-28**-****-6539,17776399,승인,18182,1818,20000,00
2025-07-11 15:46:30,현대,9440-76**-****-9299,62390577,승인,54545,5455,60000,00
2025-07-11 15:52:41,삼성,5765-66**-****-4545,67557861,승인,22727,2273,25000,00
2025-07-11 16:59:04,KB국민,9420-95**-****-9721,55984183,승인,6364,636,7000,00
2025-07-11 17:23:35,KB국민,4569-95**-****-3973,65711169,승인,45455,4545,50000,03
2025-07-11 17:37:06,BC,6243-35**-****-3104,32313294,승인,40909,4091,45000,00
2025-07-11 17:49:52,하나,4568-12**-****-9522,36308984,승인,40909,4091,45000,00
2025-07-11 18:19:39,KB국민,5370-71**-****-6138,86205634,승인,50000,5000,55000,00
2025-07-11 18:41:34,BC,4556-50**-****-7460,70599967,승인,45455,4545,50000,00
2025-07-11 18:49:06,롯데,5284-20**-****-9137,44919531,승인,22727,2273,25000,00
2025-07-11 19:54:57,현대,4214-56**-****-4740,94408230,승인,36364,3636,40000,00
2025-07-11 20:31:15,BC,6243-86**-****-9637,64696305,승인,59091,5909,65000,00
2025-07-11 20:52:06,현대,9440-49**-****-8669,32141696,승인,50000,5000,55000,03
2025-07-11 22:40:40,신한,9411-57**-****-3963,52550453,승인,54545,5455,60000,00
2025-07-12 11:04:16,신한,9411-24**-****-2596,34774457,승인,50000,5000,55000,00
2025-07-12 11:36:00,현대,9440-40**-****-9904,72415552,승인,63636,6364,70000,00
2025-07-12 13:04:47,KB국민,4569-28**-****-9926,87789531,승인,59091,5909,65000,00
2025-07-12 14:06:31,삼성,5765-81**-****-7467,16620388,승인,45455,4545,50000,00
2025-07-12 14:07:27,롯데,9450-68**-****-9356,59236216,승인,27273,2727,30000,00
2025-07-12 16:57:43,현대,6011-82**-****-1543,75302659,승인,50000,5000,55000,06
2025-07-12 17:00:29,삼성,9410-86**-****-2097,43415948,승인,54545,5455,60000,00
2025-07-12 17:15:56,BC,4556-53**-****-6103,44053876,승인,13636,1364,15000,00
2025-07-12 17:34:13,삼성,9430-69**-****-5769,74814358,승인,63636,6364,70000,06
2025-07-12 17:47:38,삼성,9430-91**-****-2076,65839404,승인,59091,5909,65000,00
2025-07-12 18:48:32,신한,5563-10**-****-2354,64794874,승인,10909,1091,12000,00
2025-07-12 19:06:32,BC,9460-59**-****-3651,49912731,승인,63636,6364,70000,00
2025-07-12 19:14:19,신한,9411-97**-****-8383,17124317,승인,45455,4545,50000,00
2025-07-12 19:25:46,롯데,5284-61**-****-3815,10462685,승인,7273,727,8000,00
2025-07-12 19:50:25,현대,9440-61**-****-2365,14966723,승인,54545,5455,60000,00
2025-07-12 20:32:00,BC,6243-35**-****-4799,59399803,승인,7273,727,8000,00
2025-07-13 12:25:16,롯데,4280-36**-****-6255,42087136,승인,50000,5000,55000,00
2025-07-13 14:55:41,삼성,5765-62**-****-3166,83532711,승인,16364,1636,18000,00
2025-07-13 16:43:01,KB국민,9420-43**-****-9314,61033013,승인,9091,909,10000,00
2025-07-13 17:35:16,롯데,5284-68**-****-7614,72382819,승인,40909,4091,45000,00
2025-07-13 17:56:28,신한,5563-63**-****-6752,55824683,승인,13636,1364,15000,00
2025-07-13 18:22:47,삼성,9430-85**-****-7208,90189606,승인,16364,1636,18000,00
2025-07-13 18:32:36,삼성,9430-47**-****-4442,78036298,승인,18182,1818,20000,00
2025-07-13 18:37:11,삼성,9410-66**-****-1903,41992524,승인,18182,1818,20000,00
2025-07-13 18:39:49,NH,4547-86**-****-8193,60275978,승인,18182,1818,20000,00
2025-07-13 18:48:41,KB국민,4569-58**-****-3364,39906544,승인,9091,909,10000,00
2025-07-13 19:22:07,BC,6243-48**-****-2335,16319628,승인,36364,3636,40000,00
2025-07-13 19:28:46,BC,4556-12**-****-7340,55755518,승인,50000,5000,55000,00
2025-07-13 20:02:14,삼성,9430-52**-****-8392,77091759,승인,50000,5000,55000,00
2025-07-13 20:10:30,KB국민,9420-84**-****-6896,50117129,승인,4545,455,5000,00
2025-07-13 20:26:53,삼성,9410-83**-****-8931,73438877,승인,6364,636,7000,00
2025-07-13 21:05:54,현대,4214-74**-****-7730,70653158,승인,72727,7273,80000,00
2025-07-13 21:16:55,삼성,5765-85**-****-1707,50731130,승인,59091,5909,65000,06
2025-07-13 21:26:54,현대,4214-74**-****-7730,70653158,취소,72727,7273,80000,00
2025-07-13 21:27:54,삼성,9430-49**-****-4677,53566725,승인,36364,3636,40000,00
2025-07-13 21:41:53,현대,9440-91**-****-2311,73407021,승인,72727,7273,80000,00
2025-07-13 21:48:05,NH,9470-57**-****-6413,78884191,승인,45455,4545,50000,00
2025-07-13 21:57:36,삼성,5765-10**-****-7258,54286428,승인,54545,5455,60000,00
2025-07-13 22:37:45,KB국민,4569-22**-****-8434,76140069,승인,72727,7273,80000,03
2025-07-14 14:12:43,삼성,9410-88**-****-4533,89106133,승인,31818,3182,35000,00
2025-07-14 15:04:58,삼성,9410-81**-****-6341,63859392,승인,18182,1818,20000,00
2025-07-14 15:10:51,KB국민,4569-83**-****-3845,25180063,승인,10909,1091,12000,00
2025-07-14 16:01:30,BC,6243-91**-****-9684,69945681,승인,45455,4545,50000,00
2025-07-14 17:11:42,KB국민,9420-46**-****-3751,37073895,승인,36364,3636,40000,00
2025-07-14 18:00:20,하나,4568-26**-****-5959,59011418,승인,40909,4091,45000,00
2025-07-14 18:01:43,삼성,5765-31**-****-3130,26420638,승인,40909,4091,45000,00
2025-07-14 18:15:30,삼성,9430-42**-****-5340,81278003,승인,36364,3636,40000,00
2025-07-14 18:42:36,신한,9411-11**-****-7997,41467988,승인,16364,1636,18000,00
2025-07-14 18:49:30,NH,5765-35**-****-9143,20239291,승인,7273,727,8000,00
2025-07-14 19:12:21,KB국민,5370-21**-****-6005,28326110,승인,50000,5000,55000,00
2025-07-14 21:16:17,삼성,5765-58**-****-1451,85967070,승인,50000,5000,55000,00
2025-07-14 21:35:21,KB국민,4569-23**-****-5020,25629373,승인,45455,4545,50000,00
2025-07-14 22:16:45,현대,9440-88**-****-7534,56142690,승인,40909,4091,45000,00
2025-07-14 22:40:48,롯데,5284-49**-****-6735,29216298,승인,54545,5455,60000,00
2025-07-14 22:59:13,롯데,4280-79**-****-3158,73347457,승인,27273,2727,30000,00
2025-07-15 14:08:25,삼성,5765-53**-****-9708,77131360,승인,18182,1818,20000,00
2025-07-15 17:08:55,신한,9411-31**-****-6824,64459350,승인,50000,5000,55000,00
2025-07-15 18:00:30,삼성,9410-32**-****-1677,80742278,승인,36364,3636,40000,00
2025-07-15 18:21:43,삼성,9410-97**-****-3410,31368924,승인,36364,3636,40000,00
2025-07-15 18:49:21,롯데,9450-11**-****-4304,86888624,승인,10909,1091,12000,00
2025-07-15 19:00:27,롯데,5284-67**-****-6498,89781530,승인,4545,455,5000,00
2025-07-15 19:36:28,신한,9411-17**-****-7524,74596503,승인,45455,4545,50000,00
2025-07-15 19:39:40,삼성,9430-23**-****-1725,85899625,승인,18182,1818,20000,00
2025-07-15 20:41:48,삼성,9430-48**-****-6912,59200732,승인,36364,3636,40000,00
2025-07-15 22:04:25,KB국민,9420-17**-****-2116,46112640,승인,45455,4545,50000,00
2025-07-15 22:32:31,NH,5765-60**-****-4541,81794231,승인,7273,727,8000,00
2025-07-16 11:08:22,KB국민,5370-81**-****-2952,30768503,승인,27273,2727,30000,00
2025-07-16 14:55:24,KB국민,4569-49**-****-7653,39903771,승인,36364,3636,40000,00
2025-07-16 16:40:56,BC,6243-76**-****-8576,76492451,승인,36364,3636,40000,00
2025-07-16 16:59:29,현대,9440-33**-****-6075,50134687,승인,36364,3636,40000,00
2025-07-16 17:13:51,현대,6011-12**-****-3701,72632102,승인,54545,5455,60000,00
2025-07-16 18:29:52,KB국민,5370-26**-****-7315,56416118,승인,40909,4091,45000,00
2025-07-16 18:46:22,신한,5563-82**-****-3447,70393048,승인,40909,4091,45000,00
2025-07-16 19:06:21,하나,4568-25**-****-6287,20378430,승인,54545,5455,60000,00
2025-07-16 19:33:59,신한,5563-67**-****-8697,41626318,승인,54545,5455,60000,06
2025-07-16 20:41:27,KB국민,4569-34**-****-5867,95276090,승인,50000,5000,55000,00
2025-07-16 20:53:17,현대,4214-74**-****-6578,31679563,승인,54545,5455,60000,00
2025-07-16 21:41:01,삼성,9430-16**-****-7860,94085288,승인,10909,1091,12000,00
2025-07-16 21:55:43,BC,6243-38**-****-1768,46267057,승인,4545,455,5000,00
2025-07-17 13:56:10,KB국민,9420-26**-****-3267,59119307,승인,40909,4091,45000,00
2025-07-17 15:09:59,신한,5563-16**-****-4783,89917633,승인,27273,2727,30000,00
2025-07-17 15:38:04,현대,4214-71**-****-4736,65727155,승인,40909,4091,45000,00
2025-07-17 15:45:07,신한,9411-49**-****-7488,18836033,승인,40909,4091,45000,00
2025-07-17 15:55:21,KB국민,5370-91**-****-1188,18828215,승인,16364,1636,18000,00
2025-07-17 18:08:58,롯데,9450-88**-****-6406,80798264,승인,27273,2727,30000,00
2025-07-17 20:45:17,NH,5765-28**-****-6440,72647598,승인,36364,3636,40000,00
2025-07-17 20:48:41,현대,6011-98**-****-7806,74598923,승인,13636,1364,15000,00
2025-07-17 20:51:59,하나,9480-31**-****-1325,32302166,승인,6364,636,7000,00
2025-07-17 22:17:28,삼성,5765-91**-****-9826,42528619,승인,10909,1091,12000,00
2025-07-18 10:30:14,신한,5563-16**-****-4411,34265023,승인,54545,5455,60000,00
2025-07-18 10:36:34,신한,9411-40**-****-1900,40890411,승인,59091,5909,65000,00
2025-07-18 13:01:31,신한,4563-78**-****-6312,76928515,승인,6364,636,7000,00
2025-07-18 13:37:17,신한,9411-53**-****-5901,62783841,승인,4545,455,5000,00
2025-07-18 14:30:35,신한,5563-38**-****-2615,43054244,승인,50000,5000,55000,00
2025-07-18 15:25:39,KB국민,9420-65**-****-2002,69441626,승인,72727,7273,80000,00
2025-07-18 15:51:52,하나,5320-85**-****-2234,22231678,승인,4545,455,5000,00
2025-07-18 16:05:37,삼성,9430-26**-****-2435,53049249,승인,27273,2727,30000,00
2025-07-18 16:20:58,KB국민,5370-26**-****-5072,53842699,승인,6364,636,7000,00
2025-07-18 16:46:49,KB국민,5370-83**-****-1260,15091628,승인,50000,5000,55000,03
2025-07-18 17:01:17,BC,6243-98**-****-4001,56541288,승인,59091,5909,65000,00
2025-07-18 17:31:15,신한,9411-32**-****-5655,96073512,승인,59091,5909,65000,00
2025-07-18 19:16:59,현대,4214-52**-****-2803,76734716,승인,6364,636,7000,00
2025-07-18 19:40:03,신한,9411-48**-****-6107,29548675,승인,63636,6364,70000,00
2025-07-18 20:20:22,하나,4568-39**-****-8081,33310618,승인,18182,1818,20000,00
2025-07-18 20:52:46,NH,4547-98**-****-4657,51615599,승인,13636,1364,15000,00
2025-07-18 22:27:19,BC,9460-70**-****-5802,44023937,승인,40909,4091,45000,00
2025-07-18 22:51:55,하나,9480-39**-****-6009,87117290,승인,54545,5455,60000,00
2025-07-18 23:31:55,하나,9480-39**-****-6009,87117290,취소,54545,5455,60000,00
2025-07-19 10:50:27,롯데,9450-95**-****-2219,99874179,승인,40909,4091,45000,00
2025-07-19 10:59:32,롯데,4280-23**-****-1621,15923206,승인,36364,3636,40000,00
2025-07-19 12:18:48,롯데,4280-86**-****-4547,29971527,승인,63636,6364,70000,00
2025-07-19 12:52:43,NH,9470-90**-****-6742,14722392,승인,59091,5909,65000,00
2025-07-19 16:18:09,신한,5563-74**-****-7314,58116969,승인,36364,3636,40000,00
2025-07-19 17:05:16,KB국민,4569-77**-****-7208,79135841,승인,63636,6364,70000,00
2025-07-19 17:22:27,신한,5563-61**-****-6987,37813700,승인,4545,455,5000,00
2025-07-19 17:56:33,삼성,9430-36**-****-9988,65251547,승인,59091,5909,65000,00
2025-07-19 18:00:30,현대,9440-96**-****-2839,99760053,승인,45455,4545,50000,00
2025-07-19 18:14:46,하나,9480-61**-****-1814,91021933,승인,36364,3636,40000,00
2025-07-19 18:32:33,KB국민,5370-45**-****-1626,62444122,승인,40909,4091,45000,00
2025-07-19 19:24:15,KB국민,9420-78**-****-8751,57286830,승인,40909,4091,45000,00
2025-07-19 19:24:21,롯데,9450-71**-****-7229,33635367,승인,63636,6364,70000,00
2025-07-19 19:26:38,KB국민,9420-98**-****-4535,66701381,승인,72727,7273,80000,03
2025-07-19 19:28:23,BC,4556-22**-****-9051,21274434,승인,6364,636,7000,00
2025-07-19 20:13:15,현대,4214-12**-****-4964,36851984,승인,18182,1818,20000,00
2025-07-19 21:01:46,삼성,5765-64**-****-6670,54463178,승인,4545,455,5000,00
2025-07-19 21:18:28,현대,4214-46**-****-7880,12381373,승인,45455,4545,50000,00
2025-07-19 21:42:23,신한,9411-65**-****-8507,19819040,승인,63636,6364,70000,00
2025-07-19 22:15:59,KB국민,9420-36**-****-8190,88996698,승인,6364,636,7000,00
2025-07-20 10:03:21,KB국민,9420-82**-****-4420,76568701,승인,54545,5455,60000,03
2025-07-20 10:06:09,현대,4214-53**-****-5752,53117431,승인,54545,5455,60000,00
2025-07-20 12:14:20,현대,9440-72**-****-1290,47309803,승인,45455,4545,50000,00
2025-07-20 12:36:36,신한,4563-75**-****-3500,93107246,승인,63636,6364,70000,00
2025-07-20 13:34:34,신한,9411-19**-****-8569,50292620,승인,63636,6364,70000,06
2025-07-20 13:49:20,삼성,9410-26**-****-1612,40125806,승인,63636,6364,70000,00
2025-07-20 13:54:54,현대,4214-53**-****-1159,21532504,승인,22727,2273,25000,00
2025-07-20 14:19:46,KB국민,9420-47**-****-4463,18508133,승인,18182,1818,20000,00
2025-07-20 17:14:04,NH,9470-58**-****-3498,61089768,승인,6364,636,7000,00
2025-07-20 17:24:05,신한,9411-82**-****-9214,26661843,승인,4545,455,5000,00
2025-07-20 17:29:15,삼성,9430-11**-****-4515,37138540,승인,72727,7273,80000,00
2025-07-20 17:32:23,삼성,5765-16**-****-5503,61860648,승인,16364,1636,18000,00
